정부보조금 받는 시민연대. 좌빨단체 다 공개해라. 국민혈세다. 8번위장전입한 교육부장관은 나가라. 뻔뻔 전라 문빠들,1
기사요약 : 결국엔 문재앙이 종전선언같은 개헛소리를 위해 국민세금 7억을 공중분해 시켰다는거네ㅋㅋㅋㅋ. 대깨들아 bts가 돈을 받고 안받고가 중요한게 아니란다 멍청이들아.ㅋㅋㅋㅋ,1
근데 어떤 미친놈이,1
어케개병신을만나지,1
문재인 욕하는데 박근혜 대통령 싸잡아서 욕하는ㄴㅁ들이 더 가관이다. 모든것을 비교했을때 박근혜정부때가 더 좋았으면 좋았지 전혀 나쁘진 않았지.,1
자폐아새끼야,1
송지환 저새끼,1
병신은 맞음,1
찰리 난희 참 좆같지 않은가?,1
그럼 느그애미애비보고,1
조선 이간질 솜씨 봐라. 쯧쯧,1
이 개년이,1
색스 한번으로는,1
나보고 내탓이라는둥 지랄임,1
개같은새ㅔㅣ이,1
ㅈ같이쓰는,1
정쟁이란다... 진짜 딴세상 사람이네 무섭다 진짜,1
느그애미보지존나쳐맞고우는고아련아,1
개창녀 집안 아들레미새기들늠마 똥 뿌뿌뿌뿌뿌이개창녀 집안 아들레미새기들늠마 똥 뿌뿌뿌뿌뿌이개창녀 집안 아들레미새기들늠마 똥 뿌뿌뿌뿌뿌이,1
100씩주면 이새끼가 더 말을 잘듣는거 아닐까?,1
이낙연 억울 하겠다!! 중도사퇴한 정세균 김두관표 무효처리 안하면 이재명 과반 안된다!! 송영길 수작에 억굴하게 당했다!!!,1
파인애플 넣기만 해봐 죽여버릴거야 시바라,1
병신들 둘이서,1
ㅁ 착잡하다시발,1
보지 너무 좋아,1
2에서 패러블한테 철퇴맞고 뒤질예정,1
'꺼져줬음 좋겠어,1
머가 달라짐? ᩚ 아 씨발 또 슬로우,1
나도 좆될뻔;,1
ㅅㅂ이지은얼굴보고,1
시바련ㄴㅇ,1
혜지새끼들,1
병신짓 하면서,1
문재인 겪어보고도 이재명 찍으면 집값4배폭등시켜달라는 주문과 다름없다. 무주택자는 정신차려라!!,1
제트 비응신 ㅋㅋ 장애년,1
톡방에서 애플님이 내새끼 나방 사진 보내셨는데 답장을 할수 없는 나의신세;;,1
니가좇아갈때,1
어유 병신들,1
그냥 미안하다 내가 요즘 예민해져서 병신임,1
개새해애ㅣㅁ과약개,1
모든것을 꿰뚫어보지..,1
한쳐아 너도 어지간하구나 이와중에 인별하는 뇌상태가 궁금하다 요즘은 그래서 내조 잘하고 있니?,1
지금까지 너희들이 펼친 부동산 정책도 모잘라 또 대 개혁을 한다고ㅋ. 너희들은 개혁이란 이름으로 너희들의 배만 불리고 거짓말로 국민을 속이면서 국민을 더 가난하게 만든 것들이 정말 화가 나서 살수가 없다.,1
누가 더 ㅈ같을까,1
하자ㄱ=ㅗ,1
저런 언론을 믿으라구요. 인간들이 안바뀌는데 그걸 믿으라고. 참 우습네요. 이제까지 한 걸 저런 거짓 사과로 믿어주라는게 말이 됩니까. 외국의 사례를 가지고 거짓으로 기사를 만들고 국민을 우롱하지 못하도록 확실한 징벌적 배상제도를 만들어야 합니다. 누구를 믿어요. 저자들을...,1
살려주새요씨바,1
"니네 집에서 니 애비, 애미한테 먼저 말해라 빨리빨리 드웨져라고~~ 그러면 이 나라의 미래는 문제없다",1
2번째꺼는 로그 뒤져듀,1
조까너도,1
ㅅㅂ그걸왜,1
쓰레기조선 진가놈. 그냥 쓰레기들,1
병신새끼야 넌 또 은주 빨아주고 있냐 병신새끼야 어망구리 개 터진새끼야 ㅋㅋ 퐁퐁남새끼 폰섹남 더러븐 새끼 ~,1
또라이기질 레오한테 있지,1
개병신 버러지 좆버러지 샹네메 호로 시발 새끼,1
줬잖아시발,1
좀 지랄이고,1
너 1등1신,1
야라이스레기새기야병신새끼야좃버러지새기야시발그마새기야,1
홍준표는 저질이고 미쳤구나 ㅋㅋㅋ 국힘 해산해야겠다. 왜? 복당시켜. 난리냐?,1
일단 닥쳐,1
로시를 죽이겠다 느금,1
시바 저거는,1
아시발 진짜좆됨,1
슈71발,1
애ㅣㅁ탸진 개병신 새기야,1
소설 하나 존나 잘 썼네,1
ㅈ까라 그래,1
아니 미친 늅소가 낙하거부 ㅇㅈㄹ,1
존나 재매있는ㄱ,1
내가 한번 핀트나가서 지랄해도 바뀌려고 노력함,1
복붙 잼민님은 새꺄 거리시고,1
김치먹는 호로새끼임?,1
자신이 무식한줄은 꿈에도 모르는 놈. ㅋㅋㅋ,1
조십팔색히 얼굴 땟갈 살아났네.,1
ㅅㅂ롬들아,1
dㅏ 씨발 내 9만실라,1
대한민국 미래가 보인다 젊은것들 보면 왜놈 조또 빨러가라,1
이유가아니라 걍 니 겜 센스 개좆구릴거같음,1
시발 실친이 패드립 하고 지랄임,1
누가 허술해 ?? 웃기고 있네 니 면상이 허술하다 난쟁이 똥자루 ㅉㅉ,1
이씨exe발룐아,1
없구나 ㅅㅂ,1
관장님...힘드시겠지만 트라우마 이겨내시길바랍니다...힘내세요.. 관장님의 참을인을 배우고갑니다... 가해자!!!술 언급하지마세요... 아이 아빠라면 자신의 언행을 더 조심해야지요... 죄값은 꼭 받고 반성하며 살기를바랍니다...,1
본인은 2차 다 맞고 6개월마다 다 맞으세요.. 대깨문 기자님.. 댓글보면 정말 창피할 듯.. 국민이 개 돼지니.. 백신을 맞게,1
대한민국이 망한다면 그건 민노총 때문이거나 민주당 때문임…?!,1
어떤 미친놈이 생일주에 팝콘이랑 과일국물이랑 다 타서,1
이아 ㅅㅂ진찌,1
아 손율 ㅅ발,1
대통령복이 지지리도 없는 안쓰러운 국민들이지만 이죄명이라는 범법자까지 대통령 유력후보라니 너무 슬프다. 제발 욕쟁이 점과4범 이죄명은 각성하고 내려와라.,1
대장동게이트 덮어주기로 했구만,1
이건 또 뭔데 ㅅㅂ,1
이제 추미애가 이재명 지지선언해라 그럼 끝난다,1
도와주기가존나힘든게,1
그래서 회담으로 정하려고 ㅗ,1
맨날 삼성 욕하던 대깨 스키들...요즘 이불에 코 박고 있음. 대깨 스키들 땜에 나라 발전과 경쟁력이 20년 뒤처졌다. 산업이든 교육이든...대깨들만 아니었으면 노벨상도 벌써 나왔을 텐데,1
강용석 이 똘추를 봤나/ 용서가 안되는 놈이네 / 석고대죄하고 용서를 빌어라.,1
아무렴여자가폭행했겠냐남자쉐ㄲ정말찌질하다,1
나 그냥 일본어 파서 매국노전형으로 일본 전문대 갈래,1
#조국힘내세요 자한당 덕분에 인지도 급상승 차기 대권도전도 무리없겠네...,1
딜교 쌉손해보는새끼가,1
18아,1
근데 부패 일삼는 새끼들,1
병신아 브섭링크좀 드려,1
일좀 하는구나!! 이게 진정한 야당이지!!~~~야당을 열렬히 응원합니다!,1
근데 밤하늘도 산다고 ㅈㄹ한단 말이야?,1
진보 보수의 문제가 아니다. 이건 부정과 비리에 대한 문제다. 그래서 당신은 자격이 없다는 것이다. 제대로나 알고 잏어라.,1
얼굴 ^ㅗ^,1
8원이라고 씨바럶아,1
모함당한새끼 부계정이라고,1
존나웃긴놈이네 ㅋㅋ,1
그럼 나랑 칸타 칠래 조디악 시발려다 ㅋㅋㅋ,1
방구석 탈출하라고 개병신새끼야~,1
하앙 런치색스,1
실밥은 등신,1
집없는 국민들은 절망에 집있는 국민들은 세금 걱정에 잠못자게 해놓고 발뻗고 잠이 오나?,1
레피 월엔 신규칼ㅗ,1
다 ㅈ같아서 때려침,1
내가 그렇다고 이방인? 을 순애하는건아니니까 ㅅㅂ,1
궁금한게왜항상 남자가 성폭행이라고들주장하는거지? 술먹고여자가 그럴수도이짜나,1
자지 거시기,1
?sibal <@1062197117105479940>,1
뭐ㅗ,1
지금도 개좆되는 상황이긴 한데,1
fake ass ping,1
좌파는 바보 아니면 중국인,1
나도그래시발놈어,1
꺼어어어엌ㅋㅋㅋ 문재앙 꼬시다 ㅋㅋ 야~ 기분조타~ㅋㅋ,1
ㅆㅂ 양식 달라고 문의넣어도 답장안하던데,1
섹22&[_0.스,1
에이티 존나못하네 라는 말이 나올정도로 내가 에이티보다 잘했는데 ㅅㅂ 저새끼 너기묘를 얼마나했으면 개잘해짐,1
국산련 존나 흑우새기네,1
숨막혀 뒤질거같네,1
존나 맥가이버임,1
뭐새꺄,1
이새끼 어케함? 자기 샀다고 우기는대 인벤 ㅊ 안보여줌,1
통제영 좃같은게,1
시발 종교에 빠져서 상식을 무시하면 그냥 정신병이지 다른거 없다,1
난ㅁ ㅗ른다,1
드디어 하네 이 새끼,1
말해봐시발,1
욕존나,1
논타임 ㅂㅅ아,1
ㅈ망갬ㄹㅇ,1
사쿠라 서버 퀄리티 ㅂㅅ이고 ㅠㅠ,1
라고 써잇지 않냐 ㅅㅂ,1
얼마나 죄를 많이 짓고 살았으면 개소리에 벌벌 떠냐,1
형싸발면,1
아니 씨발 때리라메 ㅋㅋㅋ케,1
아니 ? 저게 구속사유가 안되는거예요? 구속기로에 서있다고요 기사 제목이 더웃기네요 경찰관폭행 음주운전이 구속사유가안되나요 상습범에 재범인데요 이번에도 아빠 그유명한 장제원씨 국회의원 힘쓰나요? 수사기관에서 정말제대로좀하세요 죄없는사람들은 구속시켜 죄뒤집어 씌우기 바쁘더니 도대체 한달동안 검찰은 뭐했는지 진짜 이해가 안가네요만약 이번에도 그냥넘어가면 한번 봅시다 노엘저 도그베이비는 쳐다보기가 싫다네요 어리놈이 개념을 어디다 쳐 놓고 다니는지 니부모가잘났지 니가잘났니 인생똑바로 살아 이 도그 같은 베이비야.,1
모데가 개모데: 아니씨발 니가일본말로해서 못알아먹었잖아,1
내가 존나 잼민이일때,1
좆같내 ㅋ,1
홍어썩은구더가빨개이쉑끼나왔네,1
틀딱 택시기사 왔는가,1
이재명 되면 무조건 토지세 만들어 전국 땅값 올린다~ 민주당 아웃,1
ooo소리하네 ooo니가,1
너ㅗ도,1
전라도에서온 대갈공주이어라~~,1
엄마아빠죽은새끼야시발새끼야야라이엄마창녀고아스레기애미애비싸그리살가죽벗겨져버린새끼야,1
응디시티듣다가,1
시골이라도 대학총장이란 새 끼가 쪽팔리지도 않냐? 애들 주는 표창장 하나 갖고 장난치고,1
"민심이 무섭긴하네! 그리 봐주다가 시위하고 난리치니 구속영장신청하네, 물론 불구속기소겠지만! 영장기각!",1
<@1293421442293043309> 이새끼,1
저 병신은 계정 2개쓰면ㄴ서,1
존나 쉽잖아,1
병^6]신,1
부처 고아년,1
시발새끼야고아새끼야하등한새끼야!!!!! <,1
뭔 개소리를 떠드는지 모르겠다만 보수 진보의 문제냐? 거짓말과 기본 인성의 문제다. 니들 정신나간 짓거리에 윤석열이 되면 무당이 비선실세가 되고 후쿠시마세슘이나 처먹게될꺼야. 그깟 세금좀 몇푼 줄이겠다고 하는 짓거리가.,1
존나많이하더만,1
말파이트 e 존나 웃기지 걍,1
란가새끼 언제옴?,1
김정은과 문재앙 그리고 좌익과 전라도 부들 부들 .........,1
너 그리고 시바,1
점맹씨....개소리 그만하고 깔끔하게 특검 받아라....통과하면 인정!!!,1
니 엄마.,1
베뎃 미친거 같네 ~~왜저런가 싶어 보니 역시 50대 비율 개그혐,1
여기서 이지랄 하지마요,1
애미개보지련아,1
tns운지해라,1
현실은 걍 돼지새끼들이 잡고,1
원인은 대중 선상님이 미사일 개발은 책임진다고 했는데 죽어서 어떡하지? 책임은 무슨 내가 죽었는데 알게뭐야 선상님왈,1
ㅅㅂ 열려면,1
씨발룐아???,1
ㅆㅂ 안돼네,1
주인이 소유하는 밀밭 즉 밀을 위한 밀밭의 밀과 잡초가 추수 날이나 추수 전 이나 이미 주인의 소유인 밀과 잡초일 뿐인 것이다. 그러므로 전능주께서 영원토록 통치하시는 이 시공간-인과의 세상에서도 전능주의 최후 심판 이후에나 이전에나 영생의 자녀들과 영벌의 종들 역시 이미 각각의 존재로서 존재할 수밖에 없을 뿐인 것이다. 아멘. 할렐루야.,1
니언굴베리나개새기야,1
물어보고잇는데 ㅅㅂ,1
유니야 안녕 나 비니야 내가 지금까지 너가 한 말 끝까지 다 안듣고 너가 나한테 뭐라고만 하면 패드립하고 욕해서 미안해.앞으로는 내가 너 말을 끝까지 다 듣고 말 할게 내가 정말 미안해.그리고 내가 예전에 뭐 니 좋아한다고 뭐 개지랄 했던거도 지금 후회하고 있어.그것때문에 사람들이 놀려서 너가 상처받는거도 미안해.그리고 내가 질질짜는 성격도 고쳐볼게.내가 앞으로는 너가 나때문에 상처받지않게 말하고 행동할게.그리고 너 뿐만이 아니라 다른 사람한테도 똑같이 상처받지 않게 말하고 행동할테니깐 용서해줬으면 좋겠어.내가 한번더 그런 행동하면 그냥 인정사정없이 손절까고 차단해도 되 다시한번 정말 미안해.,1
병신님,1
유동규 폰은 이재명이 가지고 있을듯? 책임지고 감방가있을테니 대통령되면 무죄만들어 석방될거라 생각한것같음.,1
좃배이박,1
니엄마만사랑해,1
도상에 마스크 한거봐라 이게 좌빨들이다,1
ㅅㅂ연막해버렸다,1
근데 499로 하면 너무 다들 사실것같아서 좀 kill이나 이런거 있으니까..,1
존나 에이스임,1
ㅔ 안사요 씨발,1
이게 정치하는넘들의 생각이다.너나할것없이 한 몫챙기려는 ᆢ지가하면 범조지만 지자식이 지를이용하면 범죄가 아니란다.,1
5새끼?,1
"난잡하다. 학폭에 . 문득 결혼도 웃긴데, 외도까지 으 더럽다. 그리슨지 어 가거든 원 없이 막 돌리고 살고 다시 돌아오지 말아라",1
좆랭커?,1
ㅆㅂ 내스킨 나오니깐,1
# 그냥 개장애인 고아 불구 농아 씹 새끼야 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
러스꼬추마냥,1
닭년 탄핵당했다고 맥주치킨공짜로 쏘고 염병 해샀더만 문잰찍은 자영업자들 박근혜 발뒷꿈치 각질이나 핥으세요,1
시?($발,1
돼지새끼들,1
앗 재수....얘 왜케 띄워줘.....뷁 마니 쳐먹고 강호동 몸매 되길.....,1
도둑질 하다 들키니 갑자기 태도를180도 바꿈 !!!!! 순간적인 처세에 어안이 벙벙 !!!!!!입이 다물어 지지 않는다 저런자가 이나라의 대통려이 되면 전 국민이 사기꾼이 되고 말것이다,1
아나 개병신,1
문재앙에게 그리당하고 정신못차렸네 솔직히 이명박때 살기좋았지 문재앙 코로나핑계되는데 터지기전 살만했니? 나도 문놈뽑았지만 진심 후회하며살고있다,1
my name is mother fucker,1
손톱깎이 없는데 개같다,1
지가 ㅈㄹ하잖아,1
힐 ㅇㅈㄹ,1
ㅅㅂ 수티도 그러진않아,1
ㅅ발럼ㄷ르,1
뭔신박한 개소리냐,1
얘 아직 정치하나 ㅋㅋㅋㅋ,1
멘튀 누구야 tㅣ발,1
<@!1051526136896696320> 존나애미뒤진새기야병신새기야씹등신새기야빡대가리새기야또라이새기야미친새기야자폐아,1
트준아 뭐라고? 부랄?,1
씨:}8발,1
했다가 마럼이 또 ㅈ1랄할 것 같아서,1
i'm very handsome and everyone tlqkf,1
시발샊,1
그냥 문재인 지지하는 문빠들많은 전라도 문빠들 한테주는 문재인 선물이지,1
개인적으로는 박용진이 민주당후보중에 제일무섭다 네거티부안하고 정책으로승부하고 정책들도 다현실성이있음 근데 지지율 1프로도 안나오는거보고 안심함 민주당이문재인같은 애들만좋아하는게얼마다행인지모름,1
님 꼬추 잡으심 ?,1
에브핑 시발,1
정말 해도해도 너무 하네요 ㅠㅠ 친아버지도 구속해야되는거 아닌가요 제발 억울하게 죽은 아이 생각해서라도 이 세사람 죽고싶을만큼 고통스러운 벌을 내려주시길 간절히 바랍니다,1
ㄷㅣ져라,1
똥침 짜왕뚜껑~~~ 도둑놈이 아주 적반하장이야~~!!! 국민이 너를 응징할 것이다~~!!,1
빡대가리 ㅋㅋㅋ,1
ㅂㅅㅎ이요,1
씨발애미가 쳐 지랄해서,1
beam so very gae,1
뭐이리시끄러워 대깨문본거지 라도로 하면 되지,1
바로우 이지랄,1
중재를 할려면 잘해야지 잘못하니까 이런 사달 나잔어. 그래서 트럼프가 중재를 잘하라고 호통치고 있잔어 ㅂㅅ,1
ㄴ 개소리야.갤럭시가 안좋지 ooo 알바 빨로 팔아먹는 비리회사폰ㅋㄱㄲ 성능 짱개폰보다 못함,1
안철수 대통령 출마! 기대하고 지지하고 응원합니다.,1
병신새기야 이걸 왜 리셋해,1
개또라이새끼 ㅋ,1
why he's literally silly what the fuck is this,1
도윤아 좀 닥쳐라 이 아가리 바늘로 꼬매버리기 전에,1
"sns하면 코로나 걸리니? 하기싫음 안해도 되는데, 멋도모르고 다시 날뛰지는 마라! 또 그걸 부추기는 기레기!",1
병신연기 머임,1
평당 3천을 2천에 내놓는다고? 상식적으로 말이 안되지않나? 2천8백에만 내놔도 살사람들 줄을 설텐데,1
구제불능 더러운 핏줄 횽어들 다 ㅈㅅㅈ 이네? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 과거 선거때 경상도 뽑지말라고 현수막 걸고 98% 묠표질하던게 횽어들이지 ㅋㅋㅋㅋㅋㅋㅋ 경상도엔 쌀한톨도 빼기지말자 현수막 걸던게 횽어들이지? ㅋㅋㅋㅋㅋㅋㅋㅋ 요즘 시대까지 전국에 호남향우회 처 만들어놓고 지역감정 운운하는 구제불능 더러운 픿줄 횽어들 ㅋㅋㅋㅋㅋ 이게 우덜은 해도 니들이하면 지역감정 이 논리거든 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 지들이 싸논 똥 생각안하고 남이 싼 똥 보고 욕하고 있는 구제불능 더러운 핏줄 횽어들ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
6일 찌발..,1
넌 병신이야.,1
느금마 젖탱이,1
개 라고하는 자가 곧 개 아닌가!!!!,1
좆병신새끼지,1
나 추유ㅗ,1
듣보잡 게임,1
좆같이따고,1
찐따새끼4 찐따새끼,1
"이 죄명의 말은 하나도 신뢰가 안간다. 입만 면었다 하면 거짓으로 선동하며 자기에게 유리하도록 프레임짜는 수법 보면 뻔뻔한 철면피이자, 거짓말쟁이! 형수에게 쌍욕하는 더러운 인성이 어디 가겠나?",1
쳐주는데병신이야?,1
ㅅㅂ ㅈ같음,1
너개새끼열매먹었어?,1
이길여같아,1
뭘바 ㅅ발련아 라고 말한게 사실이야?!?!?!?!,1
시발 저새끼들이,1
귀족노조가 정치에 관여해서 많은 혜택을 보거던...젊은 세대 노조는 이해를 못할거야..썩은 노조는 이제보내야 한다..노조 권리만 찿으면 되지 정치에 관여해서 덕보던 시절 갔다..,1
"일베에는 그래도 가끔 병.신인척 하는 정상인,위선자라도 있는데 저긴 진짜 병.신밖에 없을듯",1
으 존못 역겨워,1
지랄도 병이랫눈데,1
불닭존맛,1
ㅅㅂ나도궁금해그게,1
소련 전선 좆돼서,1
니애미 숫자를 알려주라고?,1
기다려바ㅗ,1
아이돌 하는 요즘 새끼들 죄다 싹~ 털어봐야 한다니깐,1
아니 시발 니가 치료 도구쓰라먀,1
ㅅ 좆댓는데,1
링가님이 안뒈질래요 하시던데요?,1
시발 나 기어왔다고,1
ㅋㅋㅋㅋ 높으신분들이 인건비 싸게 노예부려먹고싶으시다는데 좆서민 통베새끼들이 뭐가 불만이노 이기야!,1
좆회수 안나오다요,1
바밤바 게이련 ㅅㅂ,1
ㅄ이요?,1
ㅈ같아서 안할래,1
좆좆대이,1
협상 결렬은 당연한것.... 앞으로 미국이 짱개 조질동안 우리나라는 일본과 비슷한 군사력 성장을 위해 집중해야한다. 한국 주변에 위치한 국가들은 상황에 따라 모두 적국으로 변할수 있다. 미국한테 있어서 동북 아시아에서 가장 중요한 국가로 유지될수 있도록 노력해야하는데 현 정권의 친중 친북 성향의 외교 정책은 정말 답이 안 나온다. 현재 가장 이상적인 줄서기는 미국이다. 반중 반일 반북 ~,1
딱 보니 소설이구먼. 뭔 밀착취재니. 나도 달창이냐?,1
저거 동네 잼민이들이 섹스?시? 자지 보지 로 바꿔둔거래,1
ooo 대통령이 될놈이 형수에게 입에 담을수 없는욕을 하다니 이런놈이 대통령이 된다면 국민들욕을 얼마나 할지 조상이 금궁하다,1
짭새 ㅋㅋㅅㅂ,1
한국 인구밀도 너무 높아서 인구수가 줄어야 되는게 맞지. 노비수도 줄여야되. 노비가 새끼를 너무 까서 사람 귀한줄 모르고 노비 부리는 비용을 적게 주잖아.,1
# 걍 코히가 응답 안하면 되잖아븅신,1
이ㅆㅂ,1
체프야 스트가,1
이런식으로 2년을 기다렸는데...모든 정부에 대한 이슈를 코로나로 돌릴수 있는 호재를 정부가 쉽게 포기할가...,1
문죄앙 유치원까지 손에 넣으려고 발악하는구나.,1
꺄아이ㅔㅡ라ㅐ;ㅈㄹ그대ㅏ;ㄴㄹㅇㅍ,1
ㅈ풍나오는 좆물태풍에 들어가버린새끼야,1
jtbc 는 좌빨 방송인데. 이래서 여자들이 문재앙 좋아하나?,1
공산당같은 새끼들ㅋㅋ,1
# 여기 서버 주인장 개ㅂㅕㅅㅣ #                                        ㅇ    ㄴ새끼래요~ # 그러니 여기로 대피하세요 https://discord.gg/ebbaghs,1
제가 카트시작한게,1
ㅅㅂ 맞고 뇌진탕온거 아니노?,1
왜냐면 내 문체는... 어릴땐 더 ㅈ같앗기때매,1
어떨때 나오는 뉴의 참신한 개소리는,1
니엄마는피아제유치원선생님,1
좀물,1
문재앙 지지율 10프로는 빠지겠네 ㅋㅋ,1
누가 염병을 그케 침?ㅋ,1
느금마 주현이 귀두에 박혔다고 쓰레기야,1
저런 ㅂㅅ섭은,1
그럼 오리가 터져 ㅅㅂ,1
인과성 인정해주세요. 그럼 맞을게요. 말은 뱉어놓고 왜 책임을 안지십니까?,1
아니 저거 방이름이 존나웃긴대,1
승컴 엄죽아새끼,1
씨79/12\6벌,1
ㄱㅐㄱㅗㅇㅏ,1
좀 닥쳐 이 씨발 좃찐따 병신새끼야ㅐ,1
개병ㅅㄴ에,1
범범행위 안하고 남에돈 훔치거나 빼앗지 않고 조금만 타인을 배려하는 삶이 그렇게 힘들었나? 정치하겠다는 인간들은 왜 하나같이 범죄자야? 라곤 하지만 문가정부 들어서 하나의 스팩이지. 범죄이력 없는 이 중에 자기 서명란에 사인할 줄 알고 웃을 줄 알면 앞집 개가 나와도 문가보다 잘 할텐데,1
호조까지 갈 사유는 아닌데,1
씨|[8불,1
응디시티여,1
돌봄전담사 애들은 내팽개치고 또 파업이네요,1
말 좆같이하면,1
유클이이거보고자위한대,1
대가리새끼야,1
하...저새끼 저거,1
ㅅㅂ 디질꺼같다,1
법무팀 이지랄하길래,1
일어나미친샹또라이야,1
리썰컴퍼니냐씨발,1
이제 그림이 다 그려집니다 4.13여순반란도 5.18광주사태도 국정교과서 못하게한것 박근혜탄핵도 다 뒤에 북한과 주사파가 있었음을 대한민국을 파괴하는 놈들이 모두 에먼 사람과 국민에게 뒤집어 씌웠음을 전라도 광주 정신차리세요 당신들 철저이 이용당한겁니다 간첩당 빼고 투표하라는건 충언이자 국민을 깨우는 의인의 선포입니다,1
니애미도 한강 다리 밑에다 질질 흘리고 왔어야 했는데 괜히 태어난거 ㅇㅈ?,1
썅ㅋㅋㅎ,1
아윤아 니 개좆밥인데,1
이씨발새꺄,1
아니 병신아좀,1
야6%8%6발,1
그리고 초면이면서 반말부터 까는 님 싸가지가 참 밥에다 말아먹으신건지,1
얘들아 부동산은 떨어지고 떨어져도 절대 안뒤져...,1
이새끼생긴게,1
hes mine stfu,1
ㅈ76##1*&251ㄹ,1
시발시발시발시발시발시발시발,1
"다잡어넣음되는거. 준놈,받은놈. 특히. 대장동설겨자.두목 이씨",1
십팔!!!!!!!!!!(?),1
ㅅㅂ 개꿀,1
내가 지랄떨기 전에,1
키 존나 크다매,1
애미죽은하등한걸레새기가,1
ㅈ랄ㄴ,1
네이버에 서식하는 일베 랑 틀딱알바들 뎃글부대 전수조사해달라고 국민청원좀 올려라,1
씨발 챗지피티야 나한테 발리고싶니?,1
걍 줫나급하네,1
지랄안할거야,1
ㄹㅇ븅신,1
김치녀 운지해!,1
겉날개 얻으면 좀비들한테 쫒길 일이 없으니까 하드코어장르가 없어지니까,1
3인칭 ㅅㅂ,1
이시발,1
ㅁ 가디언 해야하나 시발,1
어렸을때 미국에서 자라서 가족들다 미국인인데 애초에 유승준자체가 미국인인데 무슨 불법죄 저지르는거마냥 화살돌려 왕따만드는게 좋아보이지 않는다 나도 육군병장으로 군대갔다왔지만 내가 유승준처럼 어린시절을 미국에살았으면 나조차도 군대안갔을 것 같다 이미 배경이 미국인인데 자유민주주의에 뭐가문제냐 더 한 놈들이 군대안가고 불법저지르고 국회의원자식 더한 대기업자식들 많은데 ㅋㅋ 웃기다,1
짐승같은 놈.. 한남이랑 다를 게 없네요. 양남을 만나야 함...,1
주현 저새끼 뭐임?,1
깔보는 눈으로 보면서,1
저게 뭔데 ㅂㅅ아,1
개따까리년,1
이지랄 떠는,1
시발 다 필요없어,1
싯팔~~,1
강간당해서 아들 낳으면 그게 예수아니냐?,1
kill do on life는 또 뭐야,1
병신철이네,1
전형적인 좌파형 감성 선동. 각국이 평화를 어떻게 역사속에서 쟁취해 왔는지도 모르는..,1
방역수치위반이네. 좌빨정권은 내국인만 엄하게 하지말고 저런 ooo들이나 갇어 버리거나 추방해라.,1
존나 웃겨 ㅋㅎㅋㅎㅋㅎㅋㅎㅋㅋㅎㅋㅎㅋㅎㅋㅎㅋ,1
그리고 ㅅ@1##×÷₩발ㅋㅋ,1
버러지병신새기들,1
응 틀닥들~~연기잘하네,1
열매사도 가장 좋은 악세가 카타 목도리죠?,1
야?스,1
민씨 바퀴벌레하는데,1
문슬람이 가장 시급하다,1
ㅁ 킹랑자 진짜 좆사기,1
거지 엿가튼소리 지껄이는 쓰래기는 내쫓아라,1
양군 너 그런놈인줄 몰랐다... 싸가지없는놈,1
시발 경찰이랑 연끊어,1
힘이다이마이야개좃바앙,1
수동으로 만들어야겠네 씨발,1
유두클ㅇㅈㄹㅋㅋ,1
아니 다른 단어도 있는데 왜 하필 오해 하게 ㅗㅗ 라고 합니까 말해보십쇼 뭐 제가 싫습니까?,1
지독하다ㅅㅂ,1
군에서 자식잃은 할머니보다 친구 정은이가 더 중하구나.,1
일본빨갱이들이 많이나왔네 왜놈한테서얼마받았나.,1
저새끼도 문과인데,1
ㅅㅂ 혐짤,1
피아노 치기전에 닥쳐,1
뚱돼지 새끼가 부르잖아,1
ash gae jot gat nae,1
한채1억도안하는집가지고 기레기새끼들총출동 특히 좃중동 열심히좃중동질,1
c이바알넘들아 쩢같은 석유 회사들 휘발유 1400원 대 유지가 힘들냐 개색끽들아 얼마나 돈을 많이 쳐 먹을려고 그러거냐 거지 같은 석유 회사 c이바알넘들....,1
아존나웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
발에 감각이없어시발,1
ㅗㄴ둘,1
이씨벌거,1
씨9\^/%(발,1
저새끼플2아니얐음?,1
리재명 한따까리 해준인간들이 16명이나 되나보지 ㅋ,1
뭉가하고 과학 정보 통신 기술부 장관이란자는 뭐라고 자랑 좀 해봐라,1
ㅈ같이 못할것 같지왜,1
"이런 글에 또 여자가 많다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오로지 관심은 옷, 연예인인가보네",1
씨바쉐끼,1
꼬}<8(|4}추,1
저 새끼 주둥아리를 찢어버리고 싶으신분 추천해주세요~,1
이새끼 뺴는거부터,1
쫄리네 개장애새끼ㅠㅠㅠㅠ,1
국민들과 전쟁하는 문재앙정부,1
이 병신같은련들,1
열리지도 않음 ㅂㅅ,1
저정도로 지랄하면ㅋㅋ,1
찢재멍이 당선각이면 나는 이나라 떠난다,1
경험 해봤지 개걸레랑 사겼는데,1
뒤져요,1
저새끼 서울역 노숙자임,1
망할 로봇새키,1
아니개씨발,1
