text,label
낼 볼 수 ㅣㅇㅅ음,0
v링뱃 😺 — 오늘 오후 12:24 ? 명애홰손ㅁ .와이즈🦈 — 오늘 오후 12:26 그거 아닌야! 명에회손 링뱃 😺 — 오늘 오후 12:26 명얘회손 아니야? .와이즈🦈 — 오늘 오후 12:26 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 명예훼손 링뱃 😺 — 오늘 오후 12:27 회 명예훼손 니은니은 코다그🐇 — 오늘 오후 12:27 명얘혜손 엔트리_유저😈 — 오늘 오후 1:54 에헤딱,0
모기유충은 스윗하다,0
5천넌,0
당기면 당긴국이잖아요,0
너밖에 업ㅅ다 이기,0
클래식 1 나메,0
에3 갈거같아요,0
저판 나 피10남고 상대 피 90인데 이겻어,0
어니언링이야,0
비행신청서 조종사 : 테루파 기종: f-18 소속: 합참본부 현재 기상상태 :  맑음 목적: 영공순찰 비행시간 : 30분,0
게 2마리,0
이런거 사면,0
추석 용돈 받아서 현질 할까??,0
"ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ 다 내려놨구나 승재야 ,,",0
딴겜 가져오는거에요,0
무잔빡빡ㅇ....,0
2여명,0
ㅁ 망한거같아,0
왜 출근 안하면 죽인지 하냐,0
변수가생긴게,0
커피 1개,0
아 잣대따,0
고상버스가 좋음,0
도와줘여....,0
잘자용 ㅋㅋㅋ,0
전재산인 2.4억을 써서 사야겠군요,0
팀ㅇ운머야냐고,0
ensure_ascii=false가 들어가야 유니코드로 저장되지 않는데 그 옵션이 없이 dump되기 때문입니다,0
혹시 나와같은지,0
숨겨진 이유!!?,0
뭔 경우지,0
~~기밀 정보를 기껏 알려줬더니 그걸 다 퍼트리는...~~,0
강사가,0
# 그니까 걍 전체 대화내역을 보여줘보셈,0
근데 공약을 봐야한다,0
버섯맵임,0
랜다함,0
데스라 롤 안한대메 ㅡ.ㅡ,0
여기서 아가리좀요,0
비공개 해놓은거,0
올화이트로 나와서 앙드레김인줄,0
적당히 타협해서 팔면되는 부분이긴하지만 너무 양심없이 굴어버리네,0
새가날아오고,0
개에반뎈ㅋㅋ,0
피씨방을가,0
속옷 디자이너도 몸 쓰는거 아님?,0
? 쉬운거라서 다른 미니게임이랑 동시에 하고 있는디,0
동욱님 하이요,0
그것만 있으면,0
/생일등록 5월9일,0
작년에 태풍왔던날에 신나서 산책나갔었는데,0
다 음지일텐데,0
슈마허 할아버지가 와도 못피하지 보고 달려오는구만,0
근데 그거 솔직히,0
그럼 우리 태드가,0
끝나지 않는 여름방학,0
인재들 만들어볼까,0
유찬이형 진짜 얶까 맨날당하는거 같아..,0
별이 깡패인데,0
이런일 저런일 많음,0
바로 정이 다시 붙을거같다,0
제로팽 세트 야미~,0
~~스토커에 더 가깝달까~~,0
밴전인가요?,0
겐지 잇누;;,0
내일도 아프면 꼭 병원가야됨,0
뚫고들어갈수있음,0
사실상 재산세,0
마다 채팅도 보이죠?,0
원소스킬이 개 간지,0
로블 안 들어가질듯,0
크지 않나봐요?,0
도능열라고,0
마크방와 임주로ㅓㄴ,0
애매허네,0
동인인물?,0
몸에 안맞는거,0
괜찮슙당,0
호어오ㅓㅇ,0
그 소리가 안나옴,0
저 아파서 병원왔는디,0
청소년 하룻밤,0
한달도 아니라,0
폴라는 가지 마세요,0
다다다천사,0
지금 온라인인 사람들은 뭐냐,0
발사얌 나 마라탕 사주라,0
말 심하게 하네,0
우대인,0
살려주십시옵서,0
수동 or 봇,0
내가 대장된다..,0
일리있어요!!!!!!,0
코레파 벤하고 하셈,0
노숙해야될거같아,0
뭔 모드를,0
스킬도 다 열으셧나요,0
갈까라고만 했는,0
그 큰 폰,0
계속져서,0
맞더라구여,0
게임 가격 오른다는데 어제 잘산듯!,0
수업 끝났는데 피방이나 갈까,0
졸려서 죽어가는디..,0
목금토일,0
멘션 도배하는거 한번만 걸리면,0
오에스티,0
소리 다 조절해봣어ㅇ요~,0
있을줄알았는데,0
거던추,0
아하 몰랏어요 감사합니다,0
왼쪽에 2명 오른쪽에 1명 있네요,0
빡치는 그림 보이는데,0
나 현실이든 디코든 i인데,0
1초 만에 검열해 버리는 tns 짱,0
초롱이 문신,0
방법이 좀 있긴해여,0
내 도배방 어디갔노;; 4814,0
그런식으로 정기결제 넣어놓음 계속 써져서,0
섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종 에반데섭종,0
쉬고 싶네요(?),0
기적 ㅇㅈ?,0
어디 숙소가 괜찮으신지요?,0
나의 옴시,0
소스따로,0
ㅁ 이제 진짜야,0
뭐햐 tq,0
10개 있었는데,0
우리 솔아한테 왜구래,0
@everyone  못하거나 져도 상관없이 즐겁게 매너듀랭 할 사람 구해요! 티어는 제가 맞게 들어가겠습니다,0
나름 이해가 되실수있으세요,0
편하게 형이라 하거라,0
재미도 없으면 ?,0
투기를 오히려 유도하는데,0
근데 집에 먹을게없어서 짜피 굶어야해,0
나도 곧 도착할듯,0
행주 딲는용도고,0
사타하ㅏㅈ,0
애초에 부계로 들어가면,0
들왓다,0
공허 시너지 효과가 머에여,0
# 잘하라,0
껐어 그냥 ㅋㅋㅋㅋㅋ,0
아폴로 몇임요?  라때님,0
소고기님은 요즘,0
영단 3개 만들고 한꺼번에 먹어야지.,0
ost임,0
# 속보 베르사유 또 나가게 생겼다,0
1개보내줌,0
이제 발로란트할거임,0
정쟁이나 처하고있네,0
홍보지는 ㅈㄴ 대충그리고,0
아니 이걸 봐요,0
하빈님은,0
난진짜 04인줄,0
내가 망하게한건 아닌,0
이렇게 말 꺼내고,0
화면전환용이라,0
나랑 동갑이요,0
근데 원신은 뿌리랑 관련없고 따른 사람이랑 관련있더라고요,0
ㅛㄱ쳐먹는데,0
야 근ㄷ,0
내가 이판에서 말을 잘한다 혼자 가오 부림?,0
햊빛이 쨍쨍하지 않아서,0
잠시 들어가듀대나요?,0
뭘 또 기다리고 있어,0
서폿으로가뿐[,0
이벤트를 열어본다,0
나 실시간 혼나는 거 보여줄 뻔,0
지금 로스앤젤레스에는 비가 내리고 있어요,0
10개일텐데,0
폰으로오라고,0
나 새벽에 오는뎅,0
지금 밖이여서..,0
우리는 태평양 기준이지?,0
제 집 지나는 노선,0
말 하지,0
니장기는내가팔아먹을게,0
이재명한테 밥줄과 목숨 달린 당원들이 많나 봅니다.,0
테흐 돌래,0
저건 정수기나 인터넷 렌탈하는 기업이란다!,0
이런거아니죠?,0
패왕색 구합니다,0
요새머하시는지요,0
뒷거래 현장,0
오픈 더 도어!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
포탈무제를,0
형님 버스해주새요,0
아녜요 저도 시비로 간주했으면 이렇게 안 해요,0
블랙할게~,0
하라했어도,0
겜 엠브피인데,0
넌 내 애완곰이자나,0
타이어 텍스쳐만 낑기놨습니다 ㅎ,0
이렇게 말 꺼내도 괜찮아,0
러스가 내이름,0
킬게염,0
아 야심심해,0
내일와서 얘기하든가 드래야갰다,0
좋은아침입니다!!,0
역할이 싹다 없으신데,0
보기어렵나요,0
치틴먹으러간,0
하..형..,0
난 공사장으로 봤네,0
여기서 제가 쿼트님을 부가적으로 욕하면,0
발광 줄이는 법 누구 한테 봬웠길레 저리 어렵게 줄이지? ㅋㅋㅋ,0
실망이다 ...............,0
핵켰어,0
내가 이정도야,0
광대 포지션 ㅋㅋ,0
일단 영구 정지..,0
초코우유는,0
바람 안불었으면,0
부을때가 없으니까 ㅋ,0
제 개인 카드?,0
안쳔찬사진이면 개추,0
먼저 엑스레이를 사용하여 죄송합니다. 엑스레이 사용한거는 인정하겠습니다. 제가 사용한 엑스레이로 인하여 피해보신 모든분들에게 정말로 죄송합니다. 만약에 다시 밴이 풀린다고 하여도 다시는 쓰지 않겠다고 약속하겠습니다. 마지막으로 다시한번 죄송합니다.,0
당사자가 후회없다는데 뭔 판단질이냐,0
으악인데,0
제거 히였습니다,0
코딩학우너 컴퓨터로 로블 해봣는데,0
더 많을거,0
머?!,0
저거 뭐라 읽니,0
명곡들 다 나왔는데,0
열일하네.. 흑월이,0
뭐라하지마!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
나 내닉네임 계정으러,0
누가안나오신거지 ㅠ,0
한다 (?),0
1렙이 1초,0
뱌배배뱌배배배배뱝,0
센타우라 하자ㅉ,0
목소리만 나오는 친구구나,0
너자꾸풀잖3,0
자살 행위인가야,0
버퍼 디버퍼들은 철위대 국밥이죠,0
푹쉬어요,0
하잉이도,0
-# 경험치 채굴중입니다.. 해당메세지를 무시해주세요. 투리에게 디엠하시면 경험치 퍼드립니다 :) 3338,0
전 19살입니다!,0
타디 링크좀,0
그래서! 나도,0
로딩이 안된다ㅏㅏ,0
나 파이라랑만 한다,0
님 뭐하슈,0
왕자?님 어딨어,0
님 사진,0
여러분들 원래 모든 갓겜의 시작은 다사다난 합니다~ 안그랬던 게임이 없습니다~,0
다시모여라,0
레전드는 안들어고?,0
형어먹 오리,0
현상 200만인 시점에서,0
우끼끼가 망한 하픽을 버리고,0
체력패치에서 사기적인 면모를 보인다면 패치가 없을수도 있겠지만 그럴거 같지는 않네요,0
내가 아는 걔들은,0
주먹갈김,0
온기무나,0
대공포 없는곳에 착륙하니까,0
솔직히 위원회도 지금 상황에 필요없음,0
돈 모아서 컴퓨터나 사야겠다,0
대쉬 하나,0
방화민국이긴 함,0
기구인지 궁금하다. 그리고 재판도 3심제다. 당헌ㆍ당규의 개정 등 필요시 당은 헌법재판소가 없다. 그래서 이것을 대신할 기구나 특별한 사람들이 필요하다. 이러한 절차없이 대표가 뭐가 그리도 잘나서 제 마음대로 무시하고 자기만 판단해서 후보로 결정했는 지 그 무도함이 민주주의를 우습게 만들었다.,0
아\\,0
d-25t사골포?,0
프나펑에 나올듯한,0
저거 친구 못드가게하는거 아닌가,0
핸초 옆에 누나가,0
비설을 써볼게요,0
이참에 한 번 해 봐,0
이글무제랑 미배가 갑업치 더 높아요?,0
김춘식이랑 연락하면 지금 이렇게 답 안해주고 바로 김춘식한태 꼰질렀음.,0
아니 어제 차타고 집 들어와서,0
그냥...출근 안하게 해주세요...,0
여러분 저 이제 오토 돌릴거임,0
와아아ㅏ아아아아아ㅏ아아아ㅏㅏ아ㅏㅏ아,0
그래 그정도면,0
와꾸가 ㅋㅋ,0
이거 에바야,0
이 씹하,0
32..?,0
-# 경험치 채굴중입니다.. 해당메세지를 무시해주세요. 투리에게 디엠하시면 경험치 퍼드립니다 :) 3295,0
꼽을 줄꺼면 이름을 말했겟죠,0
누굴 말하는지 몰랐어,0
아론에어라인/논란/해킹사건,0
금사구요? 있긴할텐데,0
자동포탑 지리긴하겠다,0
7점세이브,0
금고먹었다고,0
맨날 출근이야 나는,0
마을에요,0
몬스터의 타수를 많이 늘려야한다고 생각해요,0
저닉 검색해서 스킨보면 되긴한데,0
굳이 왜 괴롭히는거지,0
적응 시켜달라구요,0
저놈을 매우쳐라!,0
나이에 꺼야되,0
9강혼백따위,0
피눈 2개로 아젬 5개 구해요,0
음맹,0
오늘 집가서 바로 잘껀가오,0
무슨 특별한 뜻이 있나유,0
아이폰 14pro,0
사야하는거,0
날 왜 괴롭히는거여,0
겸사겸사 올리구 갑니다아…,0
루나가 그렇게 말하면 내가 더 속상하네..ㅠ,0
주민 2마리면 둘다,0
그때부터 벽을 느낌,0
근데 말을 하다말고 차단박노 ㅋㅋ,0
# 미친,0
해외 여행 한번 가자,0
ss 두번 받아야 3단 합격이라는데,0
내가왜탐욕지옥에있는데 **,0
게임 ㄱ?,0
뭐 내가거기에 써뒀을텐데,0
10만원 ㅋㅋ,0
anㅓ,0
전 7시30분이후부터 가능이요,0
안녕ㅏ새요,0
오만원만 조바 ㅋ,0
cpvp 들어와,0
귀엽자나ㅏ,0
참았으면,0
영어로 대문자 a?,0
막 딜이 약하고 단단하고 길드전이 있따면,0
09년생이죠,0
야 정말 기가막힌다,0
은이안-> 모딜,0
양식 고기 굽는 것만 해도 절반은 하는,0
tns봇 밴한다가,0
으으으음.,0
코드 길이가원래 길음?,0
치심 되는거 아닌가요,0
구타,0
ㅅ 리멘에서는 영화봐도 될정도,0
7. 파티원 머리 위에 체력바가 안보입니다.,0
영원히 잠도 재워주고,0
페르디난트는,0
5일째 안그리네,0
쟤 나 차단함??,0
2분 20초까지 줄으면 해봐야겠다,0
촬영이 끝나고 남은 치킨은 제작진이 맛있게 먹었습니다,0
일반할까요?,0
니 아갈창에서 내 이름 나오는거,0
다음은너여^^,0
사길이 아님?,0
보안부장관님 그래도 접속률 좋으십니다,0
마니 해봤고,0
그거만5분째말하냐,0
얘들 클포 기부도 안함,0
커비는,0
축하하다,0
너는별을보자며내손을끌어서~,0
소중한 연료 태우고있었네;;,0
그거 끝나면 불러,0
오이건 안걸려,0
무엇을 선택하시겠습니까,0
토론대회 나가듯이,0
하픽 올만에ㅋㅋㅋ,0
이거 여는사람,0
없어................,0
정지우,0
이제 팀별로 디코 갈랐어,0
미안해… 수환아…,0
저 사과할겡ㅅ,0
벤할게,0
채팅을쳐서,0
3줄요약했음,0
도균식품,0
피오는,0
근데 그런사람들한테,0
그거누구앱2인데,0
큐아링없음,0
다음턴에 10렙임,0
연패로 집은건데,0
그럼 뛸게여,0
좀 느리면 말해종,0
씹텀이고굳이노력하지않아도깔리니까,0
1번에 대한 의견(?)을 드리자면 현재 페리언트는 입장 조건 자체에 대한 스펙이 높게 설정되어 있습니다. 따라 페리언트의 기본 난이도는 해당되는 입장 난이도에 맞춰가게 될 수 밖에 없습니다.  또한 페리언트 입장 퀘스트 시작부분에 써져있듯 페리언트의 난이도는 현재 기존의 난이도보다 매우 높게 설정되어 있으며 후에 아우룸 등 진행이  되게 되면 페리언트의 난이도도 하향될 것 입니다.,0
계정 어케 만듦,0
어디가세여??,0
나 혼자가 아니니깐 ㅎㅎ,0
애이름이세요?,0
지금 컨디션 안좋으니까,0
슬슬 보내줄 준비해야할듯,0
식보셨어요?????????????????,0
제 시청자분들이랑,0
저 그거 걸렸다가 스스로 목숨을,0
아 또 존댓말,0
무패 전승했습니다,0
질문은 연기를 왜 했냐 인데요,0
20원 드립하면,0
절에가도 뭐라하고 교회가도 뭐라하고 손바닥에 왕 글자 썼다 뭐라하고 어릴때 좋은옷 입었다 뭐라하고 안보이면 무슨 꿍꿍이냐 뭐라하고이슈메이킹이긴 한가보네때릴수록 맞을수록 단단해지는 강철 윤석열이다~~,0
바늗시,0
라타타타타,0
뷰친 쪽에 붙은 거?면,0
저사람 작졀인사 하는데 뭔 안녕하세요야ㅠ,0
5천냥 이 부족하기에 ㅋㅋ,0
잡못이 밀고 들어와요;;;;,0
응 로벅스 ㅋ,0
점점 쎈누나가 되어가고 있어,0
ㅁ 그거 패턴 어디서 많이 본거같은데,0
마롱쫑긋,0
묵고왔어유!,0
이거 하림이,0
저번에 당분간 관리자 좀 쉰다 안켔나,0
마일맂,0
바나나-2 레오-2 데몬-2 홀루-2,0
진짜 뭔가 이질감들거같음,0
c안오면 길냥남친,0
못해.,0
훅훅~,0
ktx타야하잖아,0
ㅋㅋ아니아니 근데 니가 나한테 주접떨 주제는됌?,0
인증센터 양식 1.로블록스 닉네임 ki_siun 2.디스코드 닉네임 msg 3.로블록스 링크  4. 안벤토리 오픈 o 5들어온 경로 지인,0
어디간ㅅ노,0
ㅉㅉ하네요,0
뭐야 범이랑 하기로했어?,0
저사람 믿을만한건가,0
아돈노는비추😭,0
주토너는 언재하려나. .,0
폰이라 옮기기 귀찮긴했으,0
누테,0
걍 위에 java 다운로드 눌러,0
서누랑한데이즈,0
빅뱅 ¹⁰,0
24 10 06 ㅈㅂ 집에 아무도없어줘 나 혼자 있고싶어,0
한분만올리면되서,0
뭐야 5시13분 일출이네,0
몇시에 하죠,0
실망이라고 갠보내서,0
ㅋㅋ ㄹㅇ ㅋㅋ 내 영혼의 양팔,0
먹으러가유,0
아이고칼부림 한다고 늦게 봣땅,0
너네가7?,0
좀 쳐 맞아야함 가야는,0
구글 결제 수단을,0
리나야 화이팅해라!!,0
그대는 나보다 나약하느리나,0
근데 또 모름,0
코리아는 저를 범죄로 몰았습니다,0
구경하셈요,0
타속 폰보다 빨라서쳐맞을듯 ?,0
역시  응가,0
근데너왜본계링을안껴 궁뎅이맞고싶니,0
크시야 문어라면 어때?,0
나서그라,0
증거보여드려요?,0
키코쿠?,0
다 날아가게 생긴,0
저기 데이트 방이래,0
너보다 낮으면,0
추워요 그럼 보일러를 키세요! 귀찮아요 그럼 그냥 있으세요! 구독자가 많아지고 싶어요! 영상을 올리세요! 귀찮아요 그럼 유튜브를 하지마세요!,0
코스프레할때,0
디코 웹이라,0
샤도보다 크먼 댓어,0
올려도 갠디가 안오는.,0
그냥 바로 해킹되는것도 있을텐데,0
@디버디,0
오 미국에서 사네,0
그개문재가아니야,0
궁나가는게귀여움,0
몬했음,0
알고보니 여기 서버에 없ㄴㄴ,0
@아ㅓㄴ,0
궁예가 쓰던거 있어ㅇ,0
그래도 실적 20회 넘기고 열심히 하는데,0
ㅣ날 대려가줘..,0
칼!.유!.바!!보!!,0
혹시 면접글,0
진정한 서포트는 딜링이죠,0
아이더님,0
너구리 어디서 많이 들어봄,0
thotho님.,0
오전 배송이라면 땡큐고..,0
킬 효과,0
당장 전화 때리기 가능,0
몸 관리 해야 할 나이라고,0
탈모가 됩니다.,0
물론 국어는 잘하는듯,0
왜 저 혼자,0
스노단 ㅇㅈ?,0
!쟈샹 공산단이 있어야 신중국이 있다,0
아니면 코드가 tjwpcf예요,0
나보라 만난 애라고 알아서 버텨,0
노래안할께,0
아니 그렇다고 거짓말을 할순 없잖아요,0
근데 이문제로 봤을때는 사기사건으로 저는안보입니다,0
어케얻었어콩?,0
손가락 20개,0
그레이스 이해하는데,0
샾이 문제가 아냐..,0
맨밑에 링크있느데,0
# 아젬 급구,0
음질 너무 좋은데,0
벽까진 아닌데 벽같은 느낌?,0
난 언랭이야아,0
더 진도나가면 후쟌이 위험하덩,0
자자 또 존대 원하시는분,0
찰님이 귀엽긴 하지 음음,0
난 익숙한 침대에 누워있던데,0
우리클 승수 함친거랑 은근 비슷할껄,0
아니면 안하고 하는게,0
여태까지 you are officially  boy로,0
삼각별,0
어이업싱,0
예 ? 그래도됩니까,0
멈추질않아서,0
거래 해도,0
이득이 없으면,0
환승이 낫다고 생각합니다 잠수는 오래 못잊어요 이유를 몰라서,0
결혼했어요,0
-# 경험치 채굴중입니다.. 해당메세지를 무시해주세요. 투리에게 디엠하시면 경험치 퍼드립니다 :) 3820,0
돈2배로써,0
어흑 흐구..,0
아 지금 씻고 와야하는데,0
인증하세요.,0
그렇다면 거의 모든 방이 어두운걸로 바꾸세요(?),0
막상하면,0
저 실력 안좋은데,0
왜 이렇게 npc가 많냐,0
늙었다는데,0
군법에 추가할 내용이 머가 있지,0
르메_,0
메이블님두 새해복 많이 받으세용!!! 감사합니다!,0
0.15로 카구 20개 구해요,0
벤 해야될거같긴한데,0
학교가서 자야징,0
아무생각없이 평타치다가,0
제가 하루해도 5렙은갈듯,0
꼬우면 다시들어오셈,0
할매 안받아요,0
마동석 나오는거 다보는중인데,0
올려주지마,0
우리 상어,0
레이문 얘 왤케 음침하게 생겻을까요,0
나도 내려줘요,0
어쨌든 청춘 이야기,0
안터져요 ㅉㅉ,0
로시같으면개춬,0
겜하기로해서,0
쥬시님이,0
저분을 100% 나쁘다 라고보기에는 무리라고샹각해요,0
큐아링데리고 할거면,0
(놀아줘요),0
지연아 나 대신 일 해줘,0
이사람 누구지 근데,0
얼마나 친절하신데ㅡㅡ,0
소환하다,0
아 페일브라이어 나쁘지 않긴한데 에반스피어로 타는거 제가 좋아하긴 합니다,0
소저윤,0
아버님살려주세여,0
올라올거임,0
자동인사도 그대로 활성화되어있나요?,0
뭐야이 쿼카들은,0
님이 찾으실거?,0
미드한다,0
소추라고?,0
한명 은ㅈㄴ 편해 하고 짐승이랑 놀지말라는게 이런뜻인가?,0
오늘 밖에 날씨 짱좋은데요?,0
내가 잘못이지,0
내일 아침에 같이 할 사람,0
뺨을 때리지,0
삼성이 sk보단,0
11시 몇분이에요?,0
190ml,0
헤드기어 어쩔때 쓰는거고 어쩔때 안쓰는거임 ㅇㅅㅇ??,0
조수진 정신 차려라 내부 분란 일으키라고 너 시킨것 아니다 그럼 수호해야하냐? 정신 차려라 추미애되고 싶은거냐 야당에,0
....힝,0
님 사양 몇,0
키보드사야지 ..,0
주력전술,0
준레가 소집오면 소집에 140명 옴,0
어제 5연패 인원은 알고있으니;;,0
역대급 쌔기로 쌔져서 올탠데,0
커뮤니티 가이드를 준수못해서,0
왜 우리애한테 욕을,0
빠바ㅏ,0
나 6웡 9일 전역,0
리젠쿨 걸린김에 잠시 컴으로 교체 하겠슴다,0
안되갓고,0
프렝크가 최고야,0
이건 경고감은 아닌거같아요,0
제가 여기 200 만든다고 약속합니다.,0
물리 치료 받으니,0
장위엔잉은 상관없는데 ㅋ,0
마쯔다 후라이,0
불 지속적으로 부착하는 친구 생기는 순간,0
눈이 파란색이면 이틀이 갈색이면 하루입니다,0
갈아야돼,0
한국 노래는 뭔가... 내가 좋아하는 스탈이 아냐,0
24 10 05 목은 이제 괜찮은데 콧물.가래가 껴서 힘들다..힘들어 지친다 지쳐,0
ㅆ 갑자기 동우가,0
한번도 안춰봄,0
5초 타임,0
예를들어이런거,0
안받음 ㅠㅠㅠㅠ,0
비싼것 같으면 말해줘요 50에 팔게,0
"아니 저 이쁜 분을 사진을 왜저렇게,,,,,;;;;",0
그때는근데,0
스포해,0
플로레타리타임,0
없는데....,0
쭈굴쭈굴한 완두콩,0
말.해,0
사하라꺼 써,0
폼폼 원래 볼터치 있지 않았나,0
피방가는게,0
국제표준규격이여,0
신씨님  빛빛 꿀팁 있을까요,0
나강산이,0
나 4 5 6 다 못가..,0
그럼 영원히 하지마요(?),0
ㄴㄴ 저말고 저기 데빌님,0
조용히했,0
뱈님,0
끝 끝,0
이건 진짜 왜한거지,0
정말 섹시하죠,0
일정 수준 이상 가야,0
쿠키런하는데 공겜하는거같네....,0
107의 약수가 뭐있지,0
오늘부터 휴가래요,0
근데 버플은,0
리안아 잘만들엇지,0
학교 잘가 맨,0
저 스폰지밥,0
승승 아닌가,0
4곳 전부 다 사려나,0
멘션하샘,0
보직도 계급으로,0
던던던 위험할때 ~~~~ 폴리~,0
다 호모 사피엔스 입니다,0
뮤탈어케막지,0
이런느낌이려나,0
상대 감시라아 차이가 몇이엿는데!!,0
여자친구 원하는데로 사귀기 보단,0
벽 느낄수도,0
어 그러면 용맹한 오퍼에 대해 어떻게 생각하시나영?,0
#  공군작전사령부 안내   금일 29일 공군작전사령부 제6탐색구조대대 소속 대대장   생일을 축하합니다.,0
말하려다가,0
징역 1972시간,0
퍄칫님 포상 ㄷㄷㄷ,0
내가 속쌍이라,0
사고도 남네?,0
코트사러,0
왘ㅋ,0
압구정로데오,0
스튜가 만든 흐름을,0
ㅁ 확률뭐냐,0
약속받은걸로,0
상황을 더크게 만들어요,0
퀘스트만,0
나도 꿈 꾸고싶어요,0
본계 타임아웃 풀어라,0
피파 유져들한테 사이다를 날려주는,0
보네ㅋㅋㅋㅋㅋ,0
학교 가세요~,0
팀만짜고,0
미베가 걍,0
