text,label
재기해이네,1
재기해이다,1
재기해짓,1
재기해짓거리,1
재기해짓하네,1
재수같군,1
재수같냐,1
재수같은,1
재수같이,1
재수기분,1
재수꼴,1
재수년,1
재수놈,1
재수놈도,1
재수놈이,1
재수느낌,1
재수버러지,1
재수사람,1
재수새끼,1
재수소리,1
재수수준,1
재수스타일,1
재수이군,1
재수이냐,1
재수이네,1
재수이다,1
재수짓,1
재수짓거리,1
재수짓하네,1
저능같군,1
저능같냐,1
저능같은,1
저능같이,1
저능기분,1
저능꼴,1
저능년,1
저능놈,1
저능놈도,1
저능놈이,1
저능느낌,1
저능버러지,1
저능사람,1
저능새끼,1
저능소리,1
저능수준,1
저능스타일,1
저능이군,1
저능이냐,1
저능이네,1
저능이다,1
저능짓,1
저능짓거리,1
저능짓하네,1
정신같군,1
정신같냐,1
정신같은,1
정신같이,1
정신기분,1
정신꼴,1
정신년,1
정신놈,1
정신놈도,1
정신놈이,1
정신느낌,1
정신버러지,1
정신병같군,1
정신병같냐,1
정신병같은,1
정신병같이,1
정신병기분,1
정신병꼴,1
정신병년,1
정신병놈,1
정신병놈도,1
정신병놈이,1
정신병느낌,1
정신병버러지,1
정신병사람,1
정신병새끼,1
정신병소리,1
정신병수준,1
정신병스타일,1
정신병이군,1
정신병이냐,1
정신병이네,1
정신병이다,1
정신병짓,1
정신병짓거리,1
정신병짓하네,1
정신사람,1
정신새끼,1
정신소리,1
정신수준,1
정신스타일,1
정신이군,1
정신이냐,1
정신이네,1
정신이다,1
정신짓,1
정신짓거리,1
정신짓하네,1
정신차려같군,1
정신차려같냐,1
정신차려같은,1
정신차려같이,1
정신차려기분,1
정신차려꼴,1
정신차려년,1
정신차려놈,1
정신차려놈도,1
정신차려놈이,1
정신차려느낌,1
정신차려버러지,1
정신차려사람,1
정신차려새끼,1
정신차려소리,1
정신차려수준,1
정신차려스타일,1
정신차려이군,1
정신차려이냐,1
정신차려이네,1
정신차려이다,1
정신차려짓,1
정신차려짓거리,1
정신차려짓하네,1
좆같같군,1
좆같같냐,1
좆같같은,1
좆같같이,1
좆같기분,1
좆같꼴,1
좆같년,1
좆같놈,1
좆같놈도,1
좆같놈이,1
좆같느낌,1
좆같버러지,1
좆같사람,1
좆같새끼,1
좆같소리,1
좆같수준,1
좆같스타일,1
좆같이군,1
좆같이냐,1
좆같이네,1
좆같이다,1
좆같짓,1
좆같짓거리,1
좆같짓하네,1
죽어같군,1
죽어같냐,1
죽어같은,1
죽어같이,1
죽어기분,1
죽어꼴,1
죽어년,1
죽어놈,1
죽어놈도,1
죽어놈이,1
죽어느낌,1
죽어버러지,1
죽어사람,1
죽어새끼,1
죽어소리,1
죽어수준,1
죽어스타일,1
죽어이군,1
죽어이냐,1
죽어이네,1
죽어이다,1
죽어짓,1
죽어짓거리,1
죽어짓하네,1
지랄같군,1
지랄같냐,1
지랄같은,1
지랄같이,1
지랄기분,1
지랄꼴,1
지랄년,1
지랄놈,1
지랄놈도,1
지랄놈이,1
지랄느낌,1
지랄버러지,1
지랄사람,1
지랄새끼,1
지랄소리,1
지랄수준,1
지랄스타일,1
지랄이군,1
지랄이냐,1
지랄이네,1
지랄이다,1
지랄짓,1
지랄짓거리,1
지랄짓하네,1
짜증같군,1
짜증같냐,1
짜증같은,1
짜증같이,1
짜증기분,1
짜증꼴,1
짜증년,1
짜증놈,1
짜증놈도,1
짜증놈이,1
짜증느낌,1
짜증버러지,1
짜증사람,1
짜증새끼,1
짜증소리,1
짜증수준,1
짜증스타일,1
짜증이군,1
짜증이냐,1
짜증이네,1
짜증이다,1
짜증짓,1
짜증짓거리,1
짜증짓하네,1
쪼잔같군,1
쪼잔같냐,1
쪼잔같은,1
쪼잔같이,1
쪼잔기분,1
쪼잔꼴,1
쪼잔년,1
쪼잔놈,1
쪼잔놈도,1
쪼잔놈이,1
쪼잔느낌,1
쪼잔버러지,1
쪼잔사람,1
쪼잔새끼,1
쪼잔소리,1
쪼잔수준,1
쪼잔스타일,1
쪼잔이군,1
쪼잔이냐,1
쪼잔이네,1
쪼잔이다,1
쪼잔짓,1
쪼잔짓거리,1
쪼잔짓하네,1
찌꺼기같군,1
찌꺼기같냐,1
찌꺼기같은,1
찌꺼기같이,1
찌꺼기기분,1
찌꺼기꼴,1
찌꺼기년,1
찌꺼기놈,1
찌꺼기놈도,1
찌꺼기놈이,1
찌꺼기느낌,1
찌꺼기버러지,1
찌꺼기사람,1
찌꺼기새끼,1
찌꺼기소리,1
찌꺼기수준,1
찌꺼기스타일,1
찌꺼기이군,1
찌꺼기이냐,1
찌꺼기이네,1
찌꺼기이다,1
찌꺼기짓,1
찌꺼기짓거리,1
찌꺼기짓하네,1
찌질같군,1
찌질같냐,1
찌질같은,1
찌질같이,1
찌질기분,1
찌질꼴,1
찌질년,1
찌질놈,1
찌질놈도,1
찌질놈이,1
찌질느낌,1
찌질버러지,1
찌질사람,1
찌질새끼,1
찌질소리,1
찌질수준,1
찌질스타일,1
찌질이군,1
찌질이냐,1
찌질이네,1
찌질이다,1
찌질짓,1
찌질짓거리,1
찌질짓하네,1
천박같군,1
천박같냐,1
천박같은,1
천박같이,1
천박기분,1
천박꼴,1
천박년,1
천박놈,1
천박놈도,1
천박놈이,1
천박느낌,1
천박버러지,1
천박사람,1
천박새끼,1
천박소리,1
천박수준,1
천박스타일,1
천박이군,1
천박이냐,1
천박이네,1
천박이다,1
천박짓,1
천박짓거리,1
천박짓하네,1
헛똑똑이같군,1
헛똑똑이같냐,1
헛똑똑이같은,1
헛똑똑이같이,1
헛똑똑이기분,1
헛똑똑이꼴,1
헛똑똑이년,1
헛똑똑이놈,1
헛똑똑이놈도,1
헛똑똑이놈이,1
헛똑똑이느낌,1
헛똑똑이버러지,1
헛똑똑이사람,1
헛똑똑이새끼,1
헛똑똑이소리,1
헛똑똑이수준,1
헛똑똑이스타일,1
헛똑똑이이군,1
헛똑똑이이냐,1
헛똑똑이이네,1
헛똑똑이이다,1
헛똑똑이짓,1
헛똑똑이짓거리,1
헛똑똑이짓하네,1
헛소리같군,1
헛소리같냐,1
헛소리같은,1
헛소리같이,1
헛소리기분,1
헛소리꼴,1
헛소리년,1
헛소리놈,1
헛소리놈도,1
헛소리놈이,1
헛소리느낌,1
헛소리버러지,1
헛소리사람,1
헛소리새끼,1
헛소리소리,1
헛소리수준,1
헛소리스타일,1
헛소리이군,1
헛소리이냐,1
헛소리이네,1
헛소리이다,1
헛소리짓,1
헛소리짓거리,1
헛소리짓하네,1
헛짓같군,1
헛짓같냐,1
헛짓같은,1
헛짓같이,1
헛짓기분,1
헛짓꼴,1
헛짓년,1
헛짓놈,1
헛짓놈도,1
헛짓놈이,1
헛짓느낌,1
헛짓버러지,1
헛짓사람,1
헛짓새끼,1
헛짓소리,1
헛짓수준,1
헛짓스타일,1
헛짓이군,1
헛짓이냐,1
헛짓이네,1
헛짓이다,1
헛짓짓,1
헛짓짓거리,1
헛짓짓하네,1
현타같군,1
현타같냐,1
현타같은,1
현타같이,1
현타기분,1
현타꼴,1
현타년,1
현타놈,1
현타놈도,1
현타놈이,1
현타느낌,1
현타버러지,1
현타사람,1
현타새끼,1
현타소리,1
현타수준,1
현타스타일,1
현타이군,1
현타이냐,1
현타이네,1
현타이다,1
현타짓,1
현타짓거리,1
현타짓하네,1
가식같군ㅋㅋ,1
가식같군ㅋㅋㅋ,1
아 가식같군,1
가식같군 진짜,1
존나 가식같군,1
개 가식같군,1
가식같냐ㅋㅋ,1
가식같냐ㅋㅋㅋ,1
아 가식같냐,1
가식같냐 진짜,1
존나 가식같냐,1
개 가식같냐,1
가식같은ㅋㅋ,1
가식같은ㅋㅋㅋ,1
아 가식같은,1
가식같은 진짜,1
존나 가식같은,1
개 가식같은,1
가식같이ㅋㅋ,1
가식같이ㅋㅋㅋ,1
아 가식같이,1
가식같이 진짜,1
존나 가식같이,1
개 가식같이,1
가식기분ㅋㅋ,1
가식기분ㅋㅋㅋ,1
아 가식기분,1
가식기분 진짜,1
존나 가식기분,1
개 가식기분,1
가식꼴ㅋㅋ,1
가식꼴ㅋㅋㅋ,1
아 가식꼴,1
가식꼴 진짜,1
존나 가식꼴,1
개 가식꼴,1
가식년ㅋㅋ,1
가식년ㅋㅋㅋ,1
아 가식년,1
가식년 진짜,1
존나 가식년,1
개 가식년,1
가식놈ㅋㅋ,1
가식놈ㅋㅋㅋ,1
아 가식놈,1
가식놈 진짜,1
존나 가식놈,1
개 가식놈,1
가식놈도ㅋㅋ,1
가식놈도ㅋㅋㅋ,1
아 가식놈도,1
가식놈도 진짜,1
존나 가식놈도,1
개 가식놈도,1
가식놈이ㅋㅋ,1
가식놈이ㅋㅋㅋ,1
아 가식놈이,1
가식놈이 진짜,1
존나 가식놈이,1
개 가식놈이,1
가식느낌ㅋㅋ,1
가식느낌ㅋㅋㅋ,1
아 가식느낌,1
가식느낌 진짜,1
존나 가식느낌,1
개 가식느낌,1
가식버러지ㅋㅋ,1
가식버러지ㅋㅋㅋ,1
아 가식버러지,1
가식버러지 진짜,1
존나 가식버러지,1
개 가식버러지,1
가식사람ㅋㅋ,1
가식사람ㅋㅋㅋ,1
아 가식사람,1
가식사람 진짜,1
존나 가식사람,1
개 가식사람,1
가식새끼ㅋㅋ,1
가식새끼ㅋㅋㅋ,1
아 가식새끼,1
가식새끼 진짜,1
존나 가식새끼,1
개 가식새끼,1
가식소리ㅋㅋ,1
가식소리ㅋㅋㅋ,1
아 가식소리,1
가식소리 진짜,1
존나 가식소리,1
개 가식소리,1
가식수준ㅋㅋ,1
가식수준ㅋㅋㅋ,1
아 가식수준,1
가식수준 진짜,1
존나 가식수준,1
개 가식수준,1
가식스타일ㅋㅋ,1
가식스타일ㅋㅋㅋ,1
아 가식스타일,1
가식스타일 진짜,1
존나 가식스타일,1
개 가식스타일,1
가식이군ㅋㅋ,1
가식이군ㅋㅋㅋ,1
아 가식이군,1
가식이군 진짜,1
존나 가식이군,1
개 가식이군,1
가식이냐ㅋㅋ,1
가식이냐ㅋㅋㅋ,1
아 가식이냐,1
가식이냐 진짜,1
존나 가식이냐,1
개 가식이냐,1
가식이네ㅋㅋ,1
가식이네ㅋㅋㅋ,1
아 가식이네,1
가식이네 진짜,1
존나 가식이네,1
개 가식이네,1
가식이다ㅋㅋ,1
가식이다ㅋㅋㅋ,1
아 가식이다,1
가식이다 진짜,1
존나 가식이다,1
개 가식이다,1
가식짓ㅋㅋ,1
가식짓ㅋㅋㅋ,1
아 가식짓,1
가식짓 진짜,1
존나 가식짓,1
개 가식짓,1
가식짓거리ㅋㅋ,1
가식짓거리ㅋㅋㅋ,1
아 가식짓거리,1
가식짓거리 진짜,1
존나 가식짓거리,1
개 가식짓거리,1
가식짓하네ㅋㅋ,1
가식짓하네ㅋㅋㅋ,1
아 가식짓하네,1
가식짓하네 진짜,1
존나 가식짓하네,1
개 가식짓하네,1
가오같군ㅋㅋ,1
가오같군ㅋㅋㅋ,1
아 가오같군,1
가오같군 진짜,1
존나 가오같군,1
개 가오같군,1
가오같냐ㅋㅋ,1
가오같냐ㅋㅋㅋ,1
아 가오같냐,1
가오같냐 진짜,1
존나 가오같냐,1
개 가오같냐,1
가오같은ㅋㅋ,1
가오같은ㅋㅋㅋ,1
아 가오같은,1
가오같은 진짜,1
존나 가오같은,1
개 가오같은,1
가오같이ㅋㅋ,1
가오같이ㅋㅋㅋ,1
아 가오같이,1
가오같이 진짜,1
존나 가오같이,1
개 가오같이,1
가오기분ㅋㅋ,1
가오기분ㅋㅋㅋ,1
아 가오기분,1
가오기분 진짜,1
존나 가오기분,1
개 가오기분,1
가오꼴ㅋㅋ,1
가오꼴ㅋㅋㅋ,1
아 가오꼴,1
가오꼴 진짜,1
존나 가오꼴,1
개 가오꼴,1
가오년ㅋㅋ,1
가오년ㅋㅋㅋ,1
아 가오년,1
가오년 진짜,1
존나 가오년,1
개 가오년,1
가오놈ㅋㅋ,1
가오놈ㅋㅋㅋ,1
아 가오놈,1
가오놈 진짜,1
존나 가오놈,1
개 가오놈,1
가오놈도ㅋㅋ,1
가오놈도ㅋㅋㅋ,1
아 가오놈도,1
가오놈도 진짜,1
존나 가오놈도,1
개 가오놈도,1
가오놈이ㅋㅋ,1
가오놈이ㅋㅋㅋ,1
아 가오놈이,1
가오놈이 진짜,1
존나 가오놈이,1
개 가오놈이,1
가오느낌ㅋㅋ,1
가오느낌ㅋㅋㅋ,1
아 가오느낌,1
가오느낌 진짜,1
존나 가오느낌,1
개 가오느낌,1
가오버러지ㅋㅋ,1
가오버러지ㅋㅋㅋ,1
아 가오버러지,1
가오버러지 진짜,1
존나 가오버러지,1
개 가오버러지,1
가오사람ㅋㅋ,1
가오사람ㅋㅋㅋ,1
아 가오사람,1
가오사람 진짜,1
존나 가오사람,1
개 가오사람,1
가오새끼ㅋㅋ,1
가오새끼ㅋㅋㅋ,1
아 가오새끼,1
가오새끼 진짜,1
존나 가오새끼,1
개 가오새끼,1
가오소리ㅋㅋ,1
가오소리ㅋㅋㅋ,1
아 가오소리,1
가오소리 진짜,1
존나 가오소리,1
개 가오소리,1
가오수준ㅋㅋ,1
가오수준ㅋㅋㅋ,1
아 가오수준,1
가오수준 진짜,1
존나 가오수준,1
개 가오수준,1
가오스타일ㅋㅋ,1
가오스타일ㅋㅋㅋ,1
아 가오스타일,1
가오스타일 진짜,1
존나 가오스타일,1
개 가오스타일,1
가오이군ㅋㅋ,1
가오이군ㅋㅋㅋ,1
아 가오이군,1
가오이군 진짜,1
존나 가오이군,1
개 가오이군,1
가오이냐ㅋㅋ,1
가오이냐ㅋㅋㅋ,1
아 가오이냐,1
가오이냐 진짜,1
존나 가오이냐,1
개 가오이냐,1
가오이네ㅋㅋ,1
가오이네ㅋㅋㅋ,1
아 가오이네,1
가오이네 진짜,1
존나 가오이네,1
개 가오이네,1
가오이다ㅋㅋ,1
가오이다ㅋㅋㅋ,1
아 가오이다,1
가오이다 진짜,1
존나 가오이다,1
개 가오이다,1
가오짓ㅋㅋ,1
가오짓ㅋㅋㅋ,1
아 가오짓,1
가오짓 진짜,1
존나 가오짓,1
개 가오짓,1
가오짓거리ㅋㅋ,1
가오짓거리ㅋㅋㅋ,1
아 가오짓거리,1
가오짓거리 진짜,1
존나 가오짓거리,1
개 가오짓거리,1
가오짓하네ㅋㅋ,1
가오짓하네ㅋㅋㅋ,1
아 가오짓하네,1
가오짓하네 진짜,1
존나 가오짓하네,1
개 가오짓하네,1
개념같군ㅋㅋ,1
개념같군ㅋㅋㅋ,1
아 개념같군,1
개념같군 진짜,1
존나 개념같군,1
개 개념같군,1
개념같냐ㅋㅋ,1
개념같냐ㅋㅋㅋ,1
아 개념같냐,1
개념같냐 진짜,1
존나 개념같냐,1
개 개념같냐,1
개념같은ㅋㅋ,1
개념같은ㅋㅋㅋ,1
아 개념같은,1
개념같은 진짜,1
존나 개념같은,1
개 개념같은,1
개념같이ㅋㅋ,1
개념같이ㅋㅋㅋ,1
아 개념같이,1
개념같이 진짜,1
존나 개념같이,1
개 개념같이,1
개념기분ㅋㅋ,1
개념기분ㅋㅋㅋ,1
아 개념기분,1
개념기분 진짜,1
존나 개념기분,1
개 개념기분,1
개념꼴ㅋㅋ,1
개념꼴ㅋㅋㅋ,1
아 개념꼴,1
개념꼴 진짜,1
존나 개념꼴,1
개 개념꼴,1
개념년ㅋㅋ,1
개념년ㅋㅋㅋ,1
아 개념년,1
개념년 진짜,1
존나 개념년,1
개 개념년,1
개념놈ㅋㅋ,1
개념놈ㅋㅋㅋ,1
아 개념놈,1
개념놈 진짜,1
존나 개념놈,1
개 개념놈,1
개념놈도ㅋㅋ,1
개념놈도ㅋㅋㅋ,1
아 개념놈도,1
개념놈도 진짜,1
존나 개념놈도,1
개 개념놈도,1
개념놈이ㅋㅋ,1
개념놈이ㅋㅋㅋ,1
아 개념놈이,1
개념놈이 진짜,1
존나 개념놈이,1
개 개념놈이,1
개념느낌ㅋㅋ,1
개념느낌ㅋㅋㅋ,1
아 개념느낌,1
개념느낌 진짜,1
존나 개념느낌,1
개 개념느낌,1
개념버러지ㅋㅋ,1
개념버러지ㅋㅋㅋ,1
아 개념버러지,1
개념버러지 진짜,1
존나 개념버러지,1
개 개념버러지,1
개념사람ㅋㅋ,1
개념사람ㅋㅋㅋ,1
아 개념사람,1
개념사람 진짜,1
존나 개념사람,1
개 개념사람,1
개념새끼ㅋㅋ,1
개념새끼ㅋㅋㅋ,1
아 개념새끼,1
개념새끼 진짜,1
존나 개념새끼,1
개 개념새끼,1
개념소리ㅋㅋ,1
개념소리ㅋㅋㅋ,1
아 개념소리,1
개념소리 진짜,1
존나 개념소리,1
개 개념소리,1
개념수준ㅋㅋ,1
개념수준ㅋㅋㅋ,1
아 개념수준,1
개념수준 진짜,1
존나 개념수준,1
개 개념수준,1
개념스타일ㅋㅋ,1
개념스타일ㅋㅋㅋ,1
아 개념스타일,1
개념스타일 진짜,1
존나 개념스타일,1
개 개념스타일,1
개념이군ㅋㅋ,1
개념이군ㅋㅋㅋ,1
아 개념이군,1
개념이군 진짜,1
존나 개념이군,1
개 개념이군,1
개념이냐ㅋㅋ,1
개념이냐ㅋㅋㅋ,1
아 개념이냐,1
개념이냐 진짜,1
존나 개념이냐,1
개 개념이냐,1
개념이네ㅋㅋ,1
개념이네ㅋㅋㅋ,1
아 개념이네,1
개념이네 진짜,1
존나 개념이네,1
개 개념이네,1
개념이다ㅋㅋ,1
개념이다ㅋㅋㅋ,1
아 개념이다,1
개념이다 진짜,1
존나 개념이다,1
개 개념이다,1
개념짓ㅋㅋ,1
개념짓ㅋㅋㅋ,1
아 개념짓,1
개념짓 진짜,1
존나 개념짓,1
개 개념짓,1
개념짓거리ㅋㅋ,1
개념짓거리ㅋㅋㅋ,1
아 개념짓거리,1
개념짓거리 진짜,1
존나 개념짓거리,1
개 개념짓거리,1
개념짓하네ㅋㅋ,1
개념짓하네ㅋㅋㅋ,1
아 개념짓하네,1
개념짓하네 진짜,1
존나 개념짓하네,1
개 개념짓하네,1
골빈같군ㅋㅋ,1
골빈같군ㅋㅋㅋ,1
아 골빈같군,1
골빈같군 진짜,1
존나 골빈같군,1
개 골빈같군,1
골빈같냐ㅋㅋ,1
골빈같냐ㅋㅋㅋ,1
아 골빈같냐,1
골빈같냐 진짜,1
존나 골빈같냐,1
개 골빈같냐,1
골빈같은ㅋㅋ,1
골빈같은ㅋㅋㅋ,1
아 골빈같은,1
골빈같은 진짜,1
존나 골빈같은,1
개 골빈같은,1
골빈같이ㅋㅋ,1
골빈같이ㅋㅋㅋ,1
아 골빈같이,1
골빈같이 진짜,1
존나 골빈같이,1
개 골빈같이,1
골빈기분ㅋㅋ,1
골빈기분ㅋㅋㅋ,1
아 골빈기분,1
골빈기분 진짜,1
존나 골빈기분,1
개 골빈기분,1
골빈꼴ㅋㅋ,1
골빈꼴ㅋㅋㅋ,1
아 골빈꼴,1
골빈꼴 진짜,1
존나 골빈꼴,1
개 골빈꼴,1
골빈년ㅋㅋ,1
골빈년ㅋㅋㅋ,1
아 골빈년,1
골빈년 진짜,1
존나 골빈년,1
개 골빈년,1
골빈놈ㅋㅋ,1
골빈놈ㅋㅋㅋ,1
아 골빈놈,1
골빈놈 진짜,1
존나 골빈놈,1
개 골빈놈,1
골빈놈도ㅋㅋ,1
골빈놈도ㅋㅋㅋ,1
아 골빈놈도,1
골빈놈도 진짜,1
존나 골빈놈도,1
개 골빈놈도,1
골빈놈이ㅋㅋ,1
골빈놈이ㅋㅋㅋ,1
아 골빈놈이,1
골빈놈이 진짜,1
존나 골빈놈이,1
개 골빈놈이,1
골빈느낌ㅋㅋ,1
골빈느낌ㅋㅋㅋ,1
아 골빈느낌,1
골빈느낌 진짜,1
존나 골빈느낌,1
개 골빈느낌,1
골빈버러지ㅋㅋ,1
골빈버러지ㅋㅋㅋ,1
아 골빈버러지,1
골빈버러지 진짜,1
존나 골빈버러지,1
개 골빈버러지,1
골빈사람ㅋㅋ,1
골빈사람ㅋㅋㅋ,1
아 골빈사람,1
골빈사람 진짜,1
존나 골빈사람,1
개 골빈사람,1
골빈새끼ㅋㅋ,1
골빈새끼ㅋㅋㅋ,1
아 골빈새끼,1
골빈새끼 진짜,1
존나 골빈새끼,1
개 골빈새끼,1
골빈소리ㅋㅋ,1
골빈소리ㅋㅋㅋ,1
아 골빈소리,1
골빈소리 진짜,1
존나 골빈소리,1
개 골빈소리,1
골빈수준ㅋㅋ,1
골빈수준ㅋㅋㅋ,1
아 골빈수준,1
골빈수준 진짜,1
존나 골빈수준,1
개 골빈수준,1
골빈스타일ㅋㅋ,1
골빈스타일ㅋㅋㅋ,1
아 골빈스타일,1
골빈스타일 진짜,1
존나 골빈스타일,1
개 골빈스타일,1
골빈이군ㅋㅋ,1
골빈이군ㅋㅋㅋ,1
아 골빈이군,1
골빈이군 진짜,1
존나 골빈이군,1
개 골빈이군,1
골빈이냐ㅋㅋ,1
골빈이냐ㅋㅋㅋ,1
아 골빈이냐,1
골빈이냐 진짜,1
존나 골빈이냐,1
개 골빈이냐,1
골빈이네ㅋㅋ,1
골빈이네ㅋㅋㅋ,1
아 골빈이네,1
골빈이네 진짜,1
존나 골빈이네,1
개 골빈이네,1
골빈이다ㅋㅋ,1
골빈이다ㅋㅋㅋ,1
아 골빈이다,1
골빈이다 진짜,1
존나 골빈이다,1
개 골빈이다,1
골빈짓ㅋㅋ,1
골빈짓ㅋㅋㅋ,1
아 골빈짓,1
골빈짓 진짜,1
존나 골빈짓,1
개 골빈짓,1
골빈짓거리ㅋㅋ,1
골빈짓거리ㅋㅋㅋ,1
아 골빈짓거리,1
골빈짓거리 진짜,1
존나 골빈짓거리,1
개 골빈짓거리,1
골빈짓하네ㅋㅋ,1
골빈짓하네ㅋㅋㅋ,1
아 골빈짓하네,1
골빈짓하네 진짜,1
존나 골빈짓하네,1
개 골빈짓하네,1
구라같군ㅋㅋ,1
구라같군ㅋㅋㅋ,1
아 구라같군,1
구라같군 진짜,1
존나 구라같군,1
개 구라같군,1
구라같냐ㅋㅋ,1
구라같냐ㅋㅋㅋ,1
아 구라같냐,1
구라같냐 진짜,1
존나 구라같냐,1
개 구라같냐,1
구라같은ㅋㅋ,1
구라같은ㅋㅋㅋ,1
아 구라같은,1
구라같은 진짜,1
존나 구라같은,1
개 구라같은,1
구라같이ㅋㅋ,1
구라같이ㅋㅋㅋ,1
아 구라같이,1
구라같이 진짜,1
존나 구라같이,1
개 구라같이,1
구라기분ㅋㅋ,1
구라기분ㅋㅋㅋ,1
아 구라기분,1
구라기분 진짜,1
존나 구라기분,1
개 구라기분,1
구라꼴ㅋㅋ,1
구라꼴ㅋㅋㅋ,1
아 구라꼴,1
구라꼴 진짜,1
존나 구라꼴,1
개 구라꼴,1
구라년ㅋㅋ,1
구라년ㅋㅋㅋ,1
아 구라년,1
구라년 진짜,1
존나 구라년,1
개 구라년,1
구라놈ㅋㅋ,1
구라놈ㅋㅋㅋ,1
아 구라놈,1
구라놈 진짜,1
존나 구라놈,1
개 구라놈,1
구라놈도ㅋㅋ,1
구라놈도ㅋㅋㅋ,1
아 구라놈도,1
구라놈도 진짜,1
존나 구라놈도,1
개 구라놈도,1
구라놈이ㅋㅋ,1
구라놈이ㅋㅋㅋ,1
아 구라놈이,1
구라놈이 진짜,1
존나 구라놈이,1
개 구라놈이,1
구라느낌ㅋㅋ,1
구라느낌ㅋㅋㅋ,1
아 구라느낌,1
구라느낌 진짜,1
존나 구라느낌,1
개 구라느낌,1
구라버러지ㅋㅋ,1
구라버러지ㅋㅋㅋ,1
아 구라버러지,1
구라버러지 진짜,1
존나 구라버러지,1
개 구라버러지,1
구라사람ㅋㅋ,1
구라사람ㅋㅋㅋ,1
아 구라사람,1
구라사람 진짜,1
존나 구라사람,1
개 구라사람,1
구라새끼ㅋㅋ,1
구라새끼ㅋㅋㅋ,1
아 구라새끼,1
구라새끼 진짜,1
존나 구라새끼,1
개 구라새끼,1
구라소리ㅋㅋ,1
구라소리ㅋㅋㅋ,1
아 구라소리,1
구라소리 진짜,1
존나 구라소리,1
개 구라소리,1
구라수준ㅋㅋ,1
구라수준ㅋㅋㅋ,1
아 구라수준,1
구라수준 진짜,1
존나 구라수준,1
개 구라수준,1
구라스타일ㅋㅋ,1
구라스타일ㅋㅋㅋ,1
아 구라스타일,1
구라스타일 진짜,1
존나 구라스타일,1
개 구라스타일,1
구라이군ㅋㅋ,1
구라이군ㅋㅋㅋ,1
아 구라이군,1
구라이군 진짜,1
존나 구라이군,1
개 구라이군,1
구라이냐ㅋㅋ,1
구라이냐ㅋㅋㅋ,1
아 구라이냐,1
구라이냐 진짜,1
존나 구라이냐,1
개 구라이냐,1
구라이네ㅋㅋ,1
구라이네ㅋㅋㅋ,1
아 구라이네,1
구라이네 진짜,1
존나 구라이네,1
개 구라이네,1
구라이다ㅋㅋ,1
구라이다ㅋㅋㅋ,1
아 구라이다,1
구라이다 진짜,1
존나 구라이다,1
개 구라이다,1
구라짓ㅋㅋ,1
구라짓ㅋㅋㅋ,1
아 구라짓,1
구라짓 진짜,1
존나 구라짓,1
개 구라짓,1
구라짓거리ㅋㅋ,1
구라짓거리ㅋㅋㅋ,1
아 구라짓거리,1
구라짓거리 진짜,1
존나 구라짓거리,1
개 구라짓거리,1
구라짓하네ㅋㅋ,1
구라짓하네ㅋㅋㅋ,1
아 구라짓하네,1
구라짓하네 진짜,1
존나 구라짓하네,1
개 구라짓하네,1
꺼져같군ㅋㅋ,1
꺼져같군ㅋㅋㅋ,1
아 꺼져같군,1
꺼져같군 진짜,1
존나 꺼져같군,1
개 꺼져같군,1
꺼져같냐ㅋㅋ,1
꺼져같냐ㅋㅋㅋ,1
아 꺼져같냐,1
꺼져같냐 진짜,1
존나 꺼져같냐,1
개 꺼져같냐,1
꺼져같은ㅋㅋ,1
꺼져같은ㅋㅋㅋ,1
아 꺼져같은,1
꺼져같은 진짜,1
존나 꺼져같은,1
개 꺼져같은,1
꺼져같이ㅋㅋ,1
꺼져같이ㅋㅋㅋ,1
아 꺼져같이,1
꺼져같이 진짜,1
존나 꺼져같이,1
개 꺼져같이,1
꺼져기분ㅋㅋ,1
꺼져기분ㅋㅋㅋ,1
아 꺼져기분,1
꺼져기분 진짜,1
존나 꺼져기분,1
개 꺼져기분,1
꺼져꼴ㅋㅋ,1
꺼져꼴ㅋㅋㅋ,1
아 꺼져꼴,1
꺼져꼴 진짜,1
존나 꺼져꼴,1
개 꺼져꼴,1
꺼져년ㅋㅋ,1
꺼져년ㅋㅋㅋ,1
아 꺼져년,1
꺼져년 진짜,1
존나 꺼져년,1
개 꺼져년,1
꺼져놈ㅋㅋ,1
꺼져놈ㅋㅋㅋ,1
아 꺼져놈,1
꺼져놈 진짜,1
존나 꺼져놈,1
개 꺼져놈,1
꺼져놈도ㅋㅋ,1
꺼져놈도ㅋㅋㅋ,1
아 꺼져놈도,1
꺼져놈도 진짜,1
존나 꺼져놈도,1
개 꺼져놈도,1
꺼져놈이ㅋㅋ,1
꺼져놈이ㅋㅋㅋ,1
아 꺼져놈이,1
꺼져놈이 진짜,1
존나 꺼져놈이,1
개 꺼져놈이,1
꺼져느낌ㅋㅋ,1
꺼져느낌ㅋㅋㅋ,1
아 꺼져느낌,1
꺼져느낌 진짜,1
존나 꺼져느낌,1
개 꺼져느낌,1
꺼져버러지ㅋㅋ,1
꺼져버러지ㅋㅋㅋ,1
아 꺼져버러지,1
꺼져버러지 진짜,1
존나 꺼져버러지,1
개 꺼져버러지,1
꺼져사람ㅋㅋ,1
꺼져사람ㅋㅋㅋ,1
아 꺼져사람,1
꺼져사람 진짜,1
존나 꺼져사람,1
개 꺼져사람,1
꺼져새끼ㅋㅋ,1
꺼져새끼ㅋㅋㅋ,1
